"appTitle","userName","date","score","text"
"LINE: Free Calls & Messages","Chonlathit Wanpean","April 1, 2019",1,"ต้องการปิด line browser เวลากด link ที่เพื่อนส่ง อยากให้เข้า โปรแกรม browser อื่น แบบ Messenger ที่สามารถปิดการทำงานนี้ได้ 2019 ต้องการปิด background effect ไม่สามารถปิดได้"
"LINE: Free Calls & Messages","Jonah O.","April 1, 2019",4,"Best messenger...BUT annoying flower petals and snowflakes and...fall on ALL my chats and can't STOP it!!! So ANNOYING!!!"
"LINE: Free Calls & Messages","tan terry","April 1, 2019",5,"excellent"
"LINE: Free Calls & Messages","Syaiful Haq Hanan","April 1, 2019",1,"tidak netral, beritanya selalu jatohin nomor 2 dan naikin nomor 1. media sampah"
"LINE: Free Calls & Messages","FuryX","April 1, 2019",1,"I can't open photos on timelines"
"LINE: Free Calls & Messages","Sheryl Johnson","April 1, 2019",5,"very good"
"LINE: Free Calls & Messages","MAHESH KUMAR","April 1, 2019",2,"very slow"
"LINE: Free Calls & Messages","Carmen Lopez","April 1, 2019",5,"love this app"
"LINE: Free Calls & Messages","Charles Darwin","April 1, 2019",4,"add auto backup chat please""LINE: Free Calls & Messages","Ryan Julian","March 31, 2019",5,"Can't chat in the LINE Square. And can't join the square. Please help the Problem"
"LINE: Free Calls & Messages","Lisa Anne","March 31, 2019",5,"line is amazing I like it"
"LINE: Free Calls & Messages","Hafizah F. Waskan","March 31, 2019",4,"actually I like this application, they have application for Pc also but it hard when I don't want to have this app in my phone but keeps app for pc. because we always have to keep it connect. i hope they make it more simpler, so I don't need to re login. but ok la ya"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"I love it"
"LINE: Free Calls & Messages","Fathya Fadhilah","March 31, 2019",1,"I cant see full sized/hq photo in my newupdated line."
"LINE: Free Calls & Messages","Rahul Kumar","March 31, 2019",1,"it is a useless app don't waste your data.not working on my new phone .this f@#$ app"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",1,"beautiful to be here"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"it's a great app"
"LINE: Free Calls & Messages","acil young","March 31, 2019",4,"Well, it's very good. But the size is really big and it bothers me a lot."
"LINE: Free Calls & Messages","Sandro Montanaro","March 31, 2019",2,"where are all the AR stickers? do you bring them back to Line?"
"LINE: Free Calls & Messages","SHAH MAULIK","March 31, 2019",5,"superb great chat platform"
"LINE: Free Calls & Messages","M Pandey","March 31, 2019",1,"Doesn't support calls"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"great!"
"LINE: Free Calls & Messages","Grace Liang","March 31, 2019",5,"This app is very useful, convenient, and efficient. Keep up the good work!👍"
"LINE: Free Calls & Messages","Ivy Tham","March 31, 2019",4,"good"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"ok"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"asmaasma"
"LINE: Free Calls & Messages","Titan Adrian","March 31, 2019",5,"good apps"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",1,"worst app EVER. Buy uber bots"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",4,"saya perbarui line malah gambar jadi blur ketika mengirim atau menerima gambar (foto). mohon segera diperbaiki karena mulai error sejak saya perbarui line dan tdk hanya line di hp saya."
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"good"
"LINE: Free Calls & Messages","Paramitha Adisti","March 31, 2019",3,"kenapa saya hanya memberikan bintang 3? karena sebelum saya update, resolusi gambar yg pernah saya kirim di teman saya itu sekecil apapun tulisannya ketika di zoom masih jelas tulisannya. tapi semenjak saya update apk nya malah mengecewakan, resolusi gambar pecah2, ngeblur, dan tidak sebagus sebelumnya. saya kecewa dengan hal ini, tau gitu tidak saya update ke versi yg lebih baru. Saya harap pihak line bisa memperbaiki kinerja nya dg baik dengan memperhatikan segi resolusi foto, header dll"
"LINE: Free Calls & Messages","Odilia Ivana","March 31, 2019",2,"I hate it when you're no longer able to see your incoming messages through pop up window notification! I need that feature!"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",4,"maap nih ya,knp quality poto profile nya makin jelek ya"
"LINE: Free Calls & Messages","adinda putri","March 31, 2019",5,"Min perbaiki dong masa video ngk bisa keputar terus"
"LINE: Free Calls & Messages","Tiara Caroline","March 31, 2019",5,"stickers lucu bikin suka chat lewat sini"
"LINE: Free Calls & Messages","Anissha Ferliany","March 31, 2019",1,"why i cant login?"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"good"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",1,"push-notification stops. inconvenient"
"LINE: Free Calls & Messages","Chanthan Ham","March 31, 2019",5,"Good App"
"LINE: Free Calls & Messages","Pattric Schroder","March 31, 2019",1,"when i took pictures it's quite sharp and clear but blurred when i send in chat what's the problem ?"
"LINE: Free Calls & Messages","Ricky chiak","March 31, 2019",5,"Lgood"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"nice"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"nice and good"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"its a great app but needs the translation software on the mobile version to make it more convenient."
"LINE: Free Calls & Messages","A Google User","March 31, 2019",1,"not good"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"this is what all parents concerned"
"LINE: Free Calls & Messages","Dian Kristinanda","March 31, 2019",3,"when i update to the latest ver 9.4.2, every photos that i recieved and sent become blurry. please fix this. i have uninstalled and installed it but it doesn't change anything. please fix this."
"LINE: Free Calls & Messages","Salma Assabila","March 30, 2019",2,"size is too big :) it's a waste of memory."
"LINE: Free Calls & Messages","hyun hwa","March 30, 2019",5,"setelah di update, perubahan kamera jadi lebih jelek dibandingkan sebelumnya. mending yang dulu, biasa aja tanpa kamera b612"

"LINE: Free Calls & Messages","Abrar Giffary","April 1, 2019",5,"keren"
"LINE: Free Calls & Messages","Haider Ali","April 1, 2019",1,"i had download it 3 times but it not shown in my home screen...😣😣😣"
"LINE: Free Calls & Messages","Meysam Rousta","April 1, 2019",5,"I like this app"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"No yin"
"LINE: Free Calls & Messages","Sert Green","April 1, 2019",5,"good"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"Love it"
"LINE: Free Calls & Messages","Zadia Novita","April 1, 2019",5,"i use line all the time bcz i like the stickers eventho it takes lot of storage capacity. i just change my phone into samsung A6+, and i can't find LINE CUTE SOUNDS on notifications. please fix this. thanks"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",3,"in this app good for video calling can you use this app for voice calls over the internet"
"LINE: Free Calls & Messages","A Google User","April 1, 2019",1,"verification code defect"
"LINE: Free Calls & Messages","Kitpugsorn Phunakaew","April 1, 2019",1,"why my home photo is low quality?"
"LINE: Free Calls & Messages","Diinar Hasnaa","April 1, 2019",5,"Bagus Hm...asyik dan bisa mengobrol lebih dekat dengan teman...."
"LINE: Free Calls & Messages","A Google User","April 1, 2019",5,"niceee 😆"
"LINE: Free Calls & Messages","Vennolia Chen","April 1, 2019",5,"ok"
"LINE: Free Calls & Messages","Rbnsywl 18","April 1, 2019",1,"Buat Videocall nya kok kameranya jadi jelek sih jadi tebel"
"LINE: Free Calls & Messages","Kumala Sari","April 1, 2019",5,"Ok.. mantab"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",1,"Poor"
"LINE: Free Calls & Messages","Pataporn T.","March 31, 2019",4,"easy communication"
"LINE: Free Calls & Messages","Revy Yapari","March 31, 2019",1,"The camera with beauty effect is worst. Suka terlog out sendiri, trhps kan chat2nyaaaa~~~~~"
"LINE: Free Calls & Messages","Alex Chan","March 31, 2019",2,"when u listen to voice message with earpiece, the screen would not turn off and my ear keep on pulling the notification bar down, really annoying."
"LINE: Free Calls & Messages","Wanlop Sampaokit","March 31, 2019",5,"good"
"LINE: Free Calls & Messages","Thieno","March 31, 2019",1,"LINE SAYA G ADA SAKURANYA. KASIH CEPETAN."
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"very good"
"LINE: Free Calls & Messages","Alfisyah Akbar","March 31, 2019",2,"Why i cant change notification sound? i'm using mi 8. In other case, my other phone can change it."
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"ชอบมาก"
"LINE: Free Calls & Messages","Adrian Resaba","March 31, 2019",1,"cannot hear any voice from the caller"
"LINE: Free Calls & Messages","tarsoe tarsoe12345","March 31, 2019",5,"good"
"LINE: Free Calls & Messages","Amora Aurora","March 31, 2019",5,"Love it"
"LINE: Free Calls & Messages","Nadia Ayu","March 31, 2019",5,"loveee this app!"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"Thank you"
"LINE: Free Calls & Messages","ThuRein Linn","March 31, 2019",5,"good"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",5,"to"
"LINE: Free Calls & Messages","kiran kumar Akula","March 31, 2019",4,"Good"
"LINE: Free Calls & Messages","iknow youknow leeknow","March 31, 2019",4,"overall good but why is it always error? i can't send messages to square and groups"
"LINE: Free Calls & Messages","Darien Yoga","March 31, 2019",1,"app keep crashing all the time"
"LINE: Free Calls & Messages","Terry Hawks","March 31, 2019",5,"grest"
"LINE: Free Calls & Messages","A Google User","March 31, 2019",2,"Phone number can't be changed in case of moving to new country... This means SMS verification can't be used... Transfer of conversation data has to be done manually when changing device... It was super time consuming. All in all, usability and technology are far behind compared to WhatsApp."
"LINE: Free Calls & Messages","David Adefemi","March 31, 2019",3,"I really like this app unfortunately it's been giving me a persistent issue. I can't get any notifications until I open the app. With how annoyed I am, the 3 stars I gave shows how much I like you guys so please fix this issue."
"LINE: Free Calls & Messages","Ooi Nelson","March 31, 2019",5,"good"
"LINE: Free Calls & Messages","Colton Allen","March 31, 2019",5,"Thumbs up"
